"date","c.hp1","c.hp3k1","c.hp25k1","c.hp125k1","c.hp221k1","c.hp400k1","c.hamilton13t1","c.hamilton20t1","c.hamilton24t1","c.hamilton28t1","c.linear2","c.quad2","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm1","c.ma1"
1980-01-01,-1.30198236146758,-1.58729010409812,-2.98182628461047,-3.77148226331724,-3.91822644745582,-4.01452431561528,-6.09567887550147,-6.19825334462568,-5.19947704855787,-6.01204794762081,-4.1800105764146,-2.25515348392133,0.425167774672005,-1.07242877869531,-0.830816689039835,-1.44548225596996,-0.40338663594378,0.49268279008498,0.528410661589715,-0.0270372658199987,0.23210398743412,0.421558383725742,0.294867339491405,-3.11162368527889,-3.86250000000001
1980-04-01,-1.68920368082751,-2.00516863055449,-3.54463536374495,-4.458918717627,-4.63371884971571,-4.74935701727731,-5.7139125413845,-7.47167646265049,-6.03590243290267,-6.04010686327018,-4.9394777265745,-2.71895161290323,0.0892369727047182,-1.30707397441268,-0.872504553703472,-1.25709338288819,-0.799636579990104,0.0165002069248027,0.89523724167239,0.374793341709819,0.162189290660919,0.0902939874136797,0.495357238185959,-3.81219513385522,-4.60000000000001
1980-07-01,-1.16156302999754,-1.4911051529493,-3.13284754141409,-4.15952500715508,-4.36151120565905,-4.49624801775825,-5.02924836103052,-7.91143285408059,-6.26023203030996,-6.29665551457565,-4.71140873015873,-2.23095238095237,0.643659118659109,-0.734911191627603,-0.219803438805869,-0.523963767863918,-0.506638949869931,-0.3663582287404,0.704586673798716,0.886494853309662,0.553303709291033,0.22958010718306,0.230524627074723,-3.52579642066357,-4.33750000000001
1980-10-01,0.165608137644391,-0.133250004002825,-1.76333359314673,-2.85622502690481,-3.07793950173447,-3.22715072411137,-3.7465068302734,-6.81407590981411,-4.95292693257998,-5.44621620571346,-3.46216346153847,-0.832170017482518,1.95776602129214,0.421445083943695,0.824573960819002,0.397694500514184,-0.0715601062133453,-0.456119672628626,0.12532852431417,0.693420745397857,0.904422561370927,0.543560992641521,0.337687002322493,-2.2393284760455,-3.00625000000001
1981-01-01,3.4613466188552,3.30309193536191,1.97273271150936,0.944282836249144,0.727305554621559,0.57974974628543,1.51988979490277,-3.35325942616332,-1.1898938887871,-1.63948488030785,0.34517482517483,2.83164805343909,5.16597702560829,3.0671606021188,2.95375319492891,2.0281323922031,0.260447448588508,-1.30484305433604,-1.47321857232498,0.420452753189746,0.888147368220502,1.05648800470251,0.455438399416641,1.52960280877825,0.831249999999997
1981-04-01,4.18001201151294,4.18683570667907,3.2440830936406,2.32968915209772,2.12751159975182,1.98837543623821,2.25371721724059,-1.87025730811486,-1.03976444066448,-0.657026329800871,1.76304839439167,4.01018836299784,5.80236321299802,3.10744412094376,2.52218543365195,1.23116095011469,2.06224934319181,-0.992141004510703,-2.27724870450846,-1.40094313013934,0.238082836195561,0.805911074522567,0.741239101589606,2.87774265481788,2.28125
1981-07-01,4.10149838648288,4.26912811737142,3.73518173947287,2.95802372092702,2.77607705487653,2.6491385377983,1.53718903504242,-1.38268181186097,-0.338281155862326,-0.292966954729266,2.43823529411765,4.41098980799328,5.65965568576554,2.43709848509694,1.52827686430064,0.0888903554055247,0.883642330925927,0.563623420778366,-2.27399074854441,-2.11802903210527,-1.63635888635816,0.0586522704693613,0.587098867229378,3.46627549511042,2.95
1981-10-01,3.62727324675592,3.93588626679695,3.79422087840135,3.16196637466177,3.0028839587814,2.89010482195744,2.52402067939408,-0.82688164166715,-0.547567940112167,0.21652276995718,2.69654731457801,4.39214468396053,5.13743483921433,1.49648697813477,0.436864987000256,-0.943109890392321,0.465183963692725,0.346316551858099,-1.14809001689112,-1.78192268958867,-2.27173366819372,-1.91729164868412,-0.350814102875208,3.62992248895134,3.10625
1982-01-01,3.80663173394429,4.2560942604854,4.53907433177337,4.08332053166821,3.95493041804449,3.86192000818632,3.61099430715187,0.466629093742952,-0.0187235048784515,1.47793548849719,3.69370600414079,5.05753827311697,5.26971830985914,1.22845914078876,0.0721436550342318,-1.19153846733968,0.194506416079891,0.0390249345569343,-0.381698610764431,0.916849660425003,-1.29869327368968,-2.30609438448587,-2.25875492229903,4.50669640448812,3.97499999999999
1982-04-01,3.38526326803241,3.95438381599553,4.64132616938223,4.37054791603558,4.27628111034019,4.20574394051165,3.66482121906311,0.300690909942894,-0.317547213841699,1.16494610871251,4.06716297786721,5.09172702883971,4.80403296491276,0.451557568290205,-0.678481121953347,-1.70971548851105,0.754967774351251,-0.10132141572917,-0.393516703486137,0.144221452657434,0.365566490112699,-2.0222741949647,-2.9205984020839,4.74852304808876,4.29375
1982-07-01,3.37245428857779,4.05254566509161,5.15166100586611,5.08845759546374,5.03501039926385,4.99202446211854,4.1758626726021,1.36396480682147,0.430404781347598,2.38463327588634,4.89084507042254,5.53831436105215,4.74227672588663,0.110893148599082,-0.945982284974811,-1.72375677789005,0.3688720980705,0.25687356872913,-0.549468101586096,0.113804532360686,0.380900662603129,0.274983077080561,-2.29255472681332,5.41775394882345,5.04375
1982-10-01,2.72721953878753,3.48822165152003,4.9513467963334,5.09205373959888,5.0807710521982,5.06678292282797,3.8361695503845,0.912631638966552,1.02907045820231,2.06762053152855,5.00593607305937,5.28891768480808,4.04170307293594,-0.763606948693536,-1.62904174542243,-2.06550900576123,0.730358610634479,0.0725740035849129,-0.250889491798286,-0.264749731909261,0.113983043143318,-0.103858218334634,-0.585746978466648,5.37375615971693,5.03749999999999
1983-01-01,1.91059633351293,2.71646374931066,4.47466254979211,4.80439681785932,4.83418687572185,4.8489651699357,3.78331037364661,0.335576590584061,-0.548361142977335,2.01611720906727,4.82910033320992,4.77882265827471,3.15709620218632,-1.7051919455668,-2.26357904765987,-2.28888430240393,0.230149790207227,0.446106791659979,-0.197033970573768,0.122812891547342,-0.227829451674306,-0.182801530399046,-0.390773621199937,5.04151663352152,4.66874999999999
1983-04-01,0.255712249276698,1.04283803080092,2.94972059097274,3.41365571594223,3.47431636614382,3.51110752139512,2.43780250660608,-0.206935526269184,-1.30419858577095,0.148707007398706,3.52345945945946,3.24335988620199,1.4110280615544,-3.30238587870164,-3.35853795195562,-2.83586657971766,0.0510509044613502,0.418709813868852,0.362708750496992,-0.24287889851609,0.0302379512862814,-0.45887097426091,-0.531741275066513,3.61642056715148,3.14999999999999
1983-07-01,0.925618953598708,1.70806969116339,3.80330431151937,4.43268168850619,4.53305515438162,4.59870378141603,3.30204684816495,1.33484227153483,-0.333856864531612,1.6717816153501,4.65414035087719,4.08273684210526,1.97797129186604,-2.66246381200408,-2.34831570561354,-1.49392328933471,-0.759290964592229,-0.170048863418763,0.0821894768319311,0.686733243685682,-0.0363881923359145,-0.239739595759187,-0.455277505896093,4.59536503704383,4.08125
1983-10-01,-0.158406061923287,0.577290623175955,2.75619051520687,3.51199802591535,3.64509549230257,3.7351096681143,2.30664235502664,0.0419462954040526,-2.05410216385179,1.40427581050081,3.82809295967191,3.03327593459171,0.76630950661599,-3.67030822275656,-2.8809934273292,-1.64279408859521,0.818075878350254,-0.403955410255523,0.00699725070290907,0.0438286631426066,0.71094932792969,-0.12661501412899,-0.461351305051272,3.64216266012814,2.99375
1984-01-01,0.817238370383095,1.53341749547403,3.85918869519763,4.78122709132768,4.95810472956913,5.08112754041012,3.29837667579291,1.10922632081995,-0.239025507621363,1.5847446102327,5.22567432567432,4.13030134422539,1.61528187002871,-2.72694633074384,-1.6295764028089,-0.240568656058251,-0.263682695073733,0.0867454549875788,-0.446040064788922,0.0538122182629616,0.264444296103796,0.357313622966626,-0.164643223658918,4.87120909195004,4
