"date","c.hp20","c.hp3k20","c.hp25k20","c.hp125k20","c.hp221k20","c.hp400k20","c.hamilton13t20","c.hamilton20t20","c.hamilton24t20","c.hamilton28t20","c.linear20","c.quad20","c.poly320","c.poly420","c.poly520","c.poly620","c.bn220","c.bn320","c.bn420","c.bn520","c.bn620","c.bn720","c.bn820","c.stm20"
1985-10-01,1.74612179344892,1.82730302408017,2.82553449191606,3.95990285979228,4.20105057240745,4.36301048878603,0.773328218949899,4.30150734845004,3.71930946928416,2.3613973075306,9.88239026969856,0.711878320868266,2.17436620205989,0.948206246864345,1.74261413714083,1.76548527194815,0.611106938510366,-0.587722959060959,1.01525757686136,-0.891707751191093,-0.606133840890998,0.0805571713455178,-0.543372334098057,5.7543431952988
1986-01-01,1.58775519911566,1.71242464041894,2.80506480728428,4.02490692646634,4.29003482215789,4.46937567826502,0.940322262987976,5.19139016370529,4.28943006104403,6.10116154369348,5.86358439727027,0.662259984639022,1.96342830556542,0.562419032580308,1.19334846464731,0.985725070276558,1.06339466249008,-0.0453434584497583,-0.123673276932166,0.0245589559445034,-0.937981996826415,-0.6127487565141,-0.232131415109986,5.7480127619525
1986-04-01,2.70476867655377,2.91062972518483,4.19963288616104,5.55341875138924,5.85273985250481,6.05654480486368,1.2034055231063,6.65703131481882,5.37300829908526,8.35968755256241,2.97509280593958,1.98933150183151,3.00065143190142,1.30112250933148,1.66590599735348,1.16547949856306,0.61730980067533,0.312945236058409,1.36977500384519,-1.5769826209213,-0.311298369301819,-0.33124633088569,-1.08552582431257,7.19922406532187
1986-07-01,1.85846686383425,2.11751182888776,3.54423190478158,5.01188827138938,5.34315363144668,5.57036783537929,1.23723855304767,5.064676666457,4.95961755999357,7.91820530419379,1.55250686813186,1.29465690559441,2.11033686462791,0.256464013104988,0.548641630514084,-0.00363280692077694,1.02219668634653,0.157008289849015,0.921250671787588,-0.131997827076515,-1.65639227827833,-0.218315754252931,-0.780990942082403,6.5815389105195
1986-10-01,0.740632347775559,1.01434318748369,2.49067296149495,4.03680194784059,4.39458159928022,4.64200718960123,-0.279017891793856,3.38023977422075,5.11585580670796,4.50987783808849,1.1878846153846,0.235952405803147,0.979361972531436,-0.867915132544724,-0.464394647227664,-0.877189486410074,-0.0930177846434906,0.645434862817933,0.0585398763774934,-0.121580419244915,-0.657500990875949,-1.78256470541526,-0.622346918468238,5.53378008087755
1987-01-01,-0.249512912401329,0.00376979329311666,1.44504696267192,3.0326423351671,3.4107742511342,3.67465783703589,0.18135405496551,0.582708817224457,4.53065087364878,4.42309536261345,0.785512994468235,-0.787265543938048,-0.0070846650264258,-1.7215025199508,-1.08537069931627,-1.26206299731244,-0.340290534415593,0.137361382546829,0.647003238408875,-0.156168872432553,-0.217533601643501,-0.567759086221646,-1.74990226216144,4.461247148117
1987-04-01,0.243608877604018,0.49053761315966,1.93174336532822,3.57638286198282,3.97886210482856,4.26228316522899,1.01644028221804,-0.336810896338562,4.77449157338714,3.78284004497266,1.18469151568362,-0.290838645646446,0.473844333320599,-1.17990464449483,-0.416520599337474,-0.502094899013755,-0.167509895655029,-0.29120647159505,0.285461222691641,0.12734403270049,-0.202426982884597,-0.0387423046588716,-0.799625913760414,4.93415009623362
1987-07-01,1.91149627485281,2.20594163061698,3.78468694715951,5.55127352576731,5.99243351619188,6.30563833387471,3.82261848983978,0.00612783686433716,5.71985173318848,6.69449562084577,1.8130568385693,1.53365911582024,2.10405553525759,0.302143294549907,0.957255003940062,0.711609150838783,0.663381818325152,-0.769142248383217,0.48995380909892,-0.252893954566758,0.071962125651068,0.354184831790808,-0.235233954749157,6.8285291662076
1987-10-01,2.56259577939042,2.92540782324794,4.70285525008259,6.62487798166286,7.1133534373532,7.46291293871587,4.75878529210469,1.45313858884107,6.30550304273528,9.24524590665875,2.34562416270856,2.41167176974892,2.71591141049194,0.702579423333688,1.20013648525105,0.76939392099446,1.53848786359085,-0.374272479367417,-0.0724701301631435,-0.298251742531129,-0.275440059742266,1.04580463763721,0.0346071623724642,7.81647126684715
1988-01-01,1.10716696662291,1.48884905738394,3.35064838397386,5.38014612225086,5.90775474565523,6.28871866834108,3.70662133995106,-0.598190368721163,2.98360378923265,8.75547421072767,2.33732656810429,1.04948356807512,1.23641713293458,-0.791253965853613,-0.217450887231223,-0.571324247753324,0.743332504388306,0.410545243251328,-0.282580831981753,-0.47094441248361,-0.176594773096127,-0.140894501615099,0.339112275339524,6.49393699217921
